CustomerID,VehicleMake,VehicleModel,VehicleYOM
Cust35893,Accura,MDX,2004
Cust35895,Accura,MDX,2006
Cust35896,Accura,MDX,2004
Cust35897,Honda,CRV,2005
Cust35899,BMW,3 Series,2013
Cust35901,BMW,93,2013
Cust35903,Toyota,Highlander,2013
Cust35905,Toyota,3 Series,2013
Cust35907,Nissan,3 Series,2013
Cust35908,Chevrolet,Malibu,2005
Cust35909,Chevrolet,Wrangler,2008
Cust3591,Saab,95,2000
Cust35910,Jeep,Wrangler,2008
Cust35912,Jeep,Wrangler,2010
Cust35914,Jeep,Wrangler,2008
Cust35915,Jeep,Wrangler,2010
Cust35917,Nissan,Maxima,1999
Cust35918,Honda,Maxima,1999
Cust35919,Honda,Maxima,2003
Cust35920,Ford,Maxima,1995
Cust35922,Nissan,TL,1995
Cust35923,Nissan,Maxima,2000
Cust35924,Accura,TL,1999
Cust35925,Nissan,Fusion,1999
Cust35926,Chevrolet,Malibu,2005
Cust35927,Accura,MDX,2005
Cust35928,Chevrolet,Silverado,2004
Cust35929,Chevrolet,Silverado,2006
Cust3593,Volkswagen,Passat,2012
Cust35930,Chevrolet,Malibu,2008
Cust35931,Chevrolet,Malibu,2004
Cust35932,Chevrolet,MDX,2005
Cust35935,Dodge,RAM,2005
Cust35937,Dodge,RAM,2006
Cust3594,Volkswagen,Passat,2010
Cust35940,Dodge,Malibu,2009
Cust35941,Mercedes,C300,2012
Cust35942,Chevrolet,RAM,2011
Cust35944,Mercedes,3 Series,2012
Cust35945,BMW,ML350,2010
Cust35946,BMW,3 Series,2009
Cust35948,Mercedes,ML350,2012
Cust3595,Jeep,Maxima,2012
Cust35950,Mercedes,C300,2013
Cust35951,Mercedes,C300,2012
Cust35952,BMW,3 Series,2009
Cust35953,Dodge,RAM,2005
Cust35954,Toyota,Corolla,2003
Cust35956,Toyota,Corolla,2003
Cust35957,Toyota,RAM,1997
Cust35959,Toyota,Corolla,2003
Cust3596,BMW,Silverado,2004
Cust35960,Dodge,RAM,2004
Cust35961,Toyota,Corolla,2005
Cust35963,Toyota,Grand Cherokee,2006
Cust35964,Toyota,Grand Cherokee,2005
Cust35965,Saab,93,2006
Cust35966,Jeep,Neon,2008
Cust35967,Saab,Grand Cherokee,2006
Cust35968,Jeep,Neon,2008
Cust3597,Ford,Pathfinder,2007
Cust35970,Jeep,93,2006
Cust35972,Ford,Escape,2000
Cust35974,Ford,Escape,1999
Cust35975,Saab,95,2006
Cust35976,BMW,95,2007
Cust35977,Saab,Passat,2008
Cust35978,Ford,95,2002
Cust35979,Saab,95,2011
Cust3598,Chevrolet,Malibu,2009
Cust35981,Chevrolet,Malibu,2014
Cust35983,Dodge,RAM,2007
Cust35985,Chevrolet,3 Series,2014
Cust35986,Dodge,Malibu,2012
Cust35987,Chevrolet,RAM,2006
Cust35989,Chevrolet,Tahoe,2014
Cust3599,BMW,X5,1997
Cust35990,Toyota,Tahoe,2014
Cust35992,Toyota,Tahoe,2014
Cust35994,Chevrolet,Tahoe,2013
Cust35995,Toyota,Tahoe,2013
Cust35996,Chevrolet,Tahoe,2013
Cust35997,Toyota,Highlander,2013
Cust35999,Chevrolet,Malibu,1999
Cust3600,Ford,Escape,2015
Cust36001,Accura,Malibu,2000
Cust36002,Jeep,Wrangler,2000
Cust36003,Accura,MDX,1999
Cust36005,Accura,MDX,2000
Cust36006,Jeep,MDX,2001
Cust36007,Accura,Maxima,2004
Cust36008,Ford,F150,2004
Cust36009,Nissan,MDX,2009
Cust36010,Nissan,MDX,2002
Cust36011,Accura,Maxima,2008
Cust36012,Accura,MDX,2002
Cust36013,Accura,MDX,2005
Cust36014,Accura,Maxima,2012
Cust36015,Accura,MDX,2002
Cust36016,Suburu,95,2012
Cust36017,Suburu,Legacy,2013
Cust36018,Saab,95,2013
Cust36019,Suburu,95,2012
Cust3602,Honda,Jetta,2008
Cust36020,Saab,95,2007
Cust36021,Saab,95,2013
Cust36022,Saab,95,2011
Cust36023,Saab,95,2006
Cust36024,Saab,95,2013
Cust36025,Honda,CRV,2001
Cust36026,Honda,CRV,2004
Cust36029,Honda,CRV,2005
Cust3603,Nissan,Accord,2010
Cust36030,Honda,CRV,2006
Cust36031,Honda,Accord,2004
Cust36033,Honda,CRV,2005
Cust36036,Dodge,ML350,2011
Cust36037,Dodge,Neon,2014
Cust36038,Mercedes,ML350,2014
Cust3604,Suburu,Legacy,1997
Cust36040,Mercedes,E400,2014
Cust36041,Mercedes,ML350,2015
Cust36043,Saab,Ultima,2005
Cust36044,Saab,95,2005
Cust36045,Nissan,Ultima,2006
Cust36046,Nissan,F150,2002
Cust36047,Accura,Ultima,2011
Cust36048,Saab,95,2005
Cust3605,Saab,Maxima,1999
Cust36050,Nissan,Ultima,2003
Cust36052,Accura,Silverado,1998
Cust36053,Accura,TL,2000
Cust36054,Chevrolet,Silverado,1998
Cust36055,Accura,TL,2000
Cust36056,Accura,Silverado,1998
Cust36057,Accura,TL,2005
Cust36058,Accura,MDX,2007
Cust36059,Accura,TL,2000
Cust3606,Toyota,Highlander,2013
Cust36060,Accura,MDX,2003
Cust36061,Accura,MDX,1998
Cust36062,Accura,Grand Cherokee,1997
Cust36063,Jeep,Grand Cherokee,2001
Cust36064,Jeep,Grand Cherokee,2000
Cust36065,Jeep,Grand Cherokee,1997
Cust36066,Accura,MDX,1998
Cust36067,Jeep,Grand Cherokee,1997
Cust36068,Chevrolet,Grand Cherokee,1998
Cust36069,Jeep,Grand Cherokee,1999
Cust3607,Ford,Accord,2004
Cust36070,Nissan,Ultima,2000
Cust36071,Nissan,Ultima,2005
Cust36073,Nissan,MDX,2005
Cust36076,Nissan,Ultima,2004
Cust36078,Nissan,Ultima,2012
Cust36079,Dodge,MDX,2005
Cust36081,Volkswagen,Passat,2008
Cust36082,Accura,MDX,2005
Cust36083,Accura,Passat,2008
Cust36084,Accura,A5,2006
Cust36085,Dodge,Neon,2003
Cust36087,Accura,MDX,2005
Cust36088,Jeep,CRV,2004
Cust36089,Honda,CRV,2011
Cust3609,Chevrolet,CRV,1999
Cust36090,Chevrolet,CRV,2003
Cust36091,Nissan,Pathfinder,2005
Cust36092,Jeep,CRV,2006
Cust36093,Honda,CRV,2008
Cust36094,Honda,Pathfinder,2010
Cust36095,Honda,Malibu,2006
Cust36096,Jeep,CRV,2003
Cust36097,Mercedes,E400,1999
Cust36098,Mercedes,E400,2001
Cust36099,Mercedes,Camry,2004
Cust3610,Audi,RAM,2005
Cust36101,Mercedes,E400,1999
Cust36104,Mercedes,Camry,2009
Cust36105,Toyota,E400,2008
Cust36106,Audi,A3,2014
Cust36108,Suburu,A3,2014
Cust3611,Honda,CRV,2009
Cust36110,Suburu,A3,2014
Cust36111,Dodge,A3,2005
Cust36112,Volkswagen,A3,2012
Cust36113,Dodge,Neon,1999
Cust36114,Audi,A3,2012
Cust36116,Accura,Jetta,2000
Cust36117,Volkswagen,Passat,2003
Cust36118,Volkswagen,Passat,2008
Cust36119,Nissan,Jetta,2001
Cust3612,Nissan,Forrestor,2000
Cust36121,Nissan,Jetta,2001
Cust36122,Volkswagen,Passat,2008
Cust36123,Volkswagen,Jetta,2006
Cust36124,Nissan,93,1997
Cust36125,Nissan,X5,1998
Cust36126,Nissan,93,1996
Cust36127,Nissan,X5,1998
Cust36129,Nissan,Pathfinder,1997
Cust3613,Chevrolet,A3,2010
Cust36130,BMW,Pathfinder,1997
Cust36131,Nissan,Pathfinder,1996
Cust36132,Nissan,Pathfinder,1996
Cust36133,Accura,MDX,2001
Cust36135,Honda,MDX,2001
Cust36137,Honda,MDX,1998
Cust36138,Honda,Civic,2000
Cust36141,Honda,Civic,1997
Cust36142,Mercedes,X5,2000
Cust36144,BMW,X5,1999
Cust36146,BMW,X5,1999
Cust36149,Mercedes,X5,1999
Cust3615,Suburu,Grand Cherokee,2008
Cust36150,Nissan,Pathfinder,2000
Cust36151,Chevrolet,Silverado,2003
Cust36152,Chevrolet,Silverado,2004
Cust36155,Suburu,Forrestor,2004
Cust36157,Chevrolet,Silverado,2005
Cust36158,Chevrolet,Silverado,2004
Cust36159,Chevrolet,Fusion,2005
Cust3616,Accura,TL,2002
Cust36161,Jeep,Grand Cherokee,2009
Cust36163,Chevrolet,Malibu,2009
Cust36164,Jeep,Wrangler,2011
Cust36165,Jeep,Grand Cherokee,2010
Cust36166,Jeep,Grand Cherokee,2003
Cust36167,Jeep,Grand Cherokee,2008
Cust36168,Jeep,Wrangler,2013
Cust36171,Chevrolet,Tahoe,2007
Cust36176,Chevrolet,Malibu,2011
Cust36178,Accura,RSX,2005
Cust36179,Accura,RSX,2009
Cust36180,Honda,CRV,2008
Cust36181,Accura,RSX,2005
Cust36182,Accura,CRV,2005
Cust36183,Accura,RSX,2004
Cust36184,Accura,RSX,2005
Cust36185,Dodge,RAM,2000
Cust36186,Accura,RSX,2002
Cust36187,Audi,Grand Cherokee,2005
Cust36188,Audi,Pathfinder,2002
Cust36189,Jeep,A5,2008
Cust36190,Audi,A5,2006
Cust36191,Audi,A5,2002
Cust36192,Audi,Grand Cherokee,2007
Cust36194,Audi,Neon,2003
Cust36196,Honda,X6,2003
Cust36197,Honda,Civic,2005
Cust36199,Accura,Civic,2005
Cust3620,Toyota,MDX,2011
Cust36200,BMW,Civic,2000
Cust36201,Honda,Civic,2004
Cust36202,Accura,Civic,2000
Cust36203,Honda,MDX,2001
Cust36206,Ford,Escape,2006
Cust36207,Ford,Escape,2005
Cust36208,Ford,MDX,2002
Cust36209,Ford,F150,2007
Cust3621,Mercedes,ML350,2003
Cust36211,Ford,MDX,2002
Cust36212,Ford,MDX,2004
Cust36214,Toyota,Highlander,2005
Cust36216,Toyota,Corolla,2007
Cust36217,Toyota,Highlander,2007
Cust36218,Toyota,Corolla,2007
Cust36219,Toyota,Corolla,2005
Cust3622,Volkswagen,Jetta,2008
Cust36222,Toyota,E400,2007
Cust36223,BMW,M5,2000
Cust36224,Jeep,Grand Cherokee,2003
Cust36225,Nissan,Pathfinder,1999
Cust36226,Jeep,Camry,1997
Cust36227,Toyota,Grand Cherokee,1997
Cust36228,Nissan,Grand Cherokee,1998
Cust36229,Jeep,Pathfinder,2002
Cust3623,BMW,Civic,2012
Cust36231,Jeep,Pathfinder,1997
Cust36232,Volkswagen,Jetta,2013
Cust36233,Suburu,Jetta,2012
Cust36234,BMW,Legacy,2009
Cust36235,Toyota,Legacy,2011
Cust36237,Toyota,Highlander,2010
Cust36238,Toyota,Highlander,2012
Cust3624,Accura,Tahoe,2012
Cust36240,BMW,X6,2010
Cust36241,Ford,F150,2012
Cust36242,Nissan,Maxima,2003
Cust36243,Ford,F150,2012
Cust36244,Nissan,F150,2009
Cust36245,Ford,Maxima,2011
Cust36246,Ford,Fusion,2012
Cust36247,Nissan,Maxima,2009
Cust36249,Ford,F150,2011
Cust36252,Jeep,Grand Cherokee,2011
Cust36253,Jeep,MDX,2002
Cust36255,BMW,3 Series,2010
Cust36257,Accura,Grand Cherokee,2002
Cust36258,Jeep,X5,2010
Cust36259,Chevrolet,Malibu,1996
Cust36260,Chevrolet,Malibu,2000
Cust36261,Nissan,Malibu,1997
Cust36262,Nissan,Ultima,1997
Cust36264,Chevrolet,Malibu,1995
Cust36265,Nissan,Malibu,1995
Cust36266,Chevrolet,TL,2008
Cust3627,Nissan,Ultima,2005
Cust36271,Toyota,Camry,1996
Cust36272,Jeep,Grand Cherokee,2003
Cust36273,Accura,Camry,1997
Cust36274,Toyota,MDX,1997
Cust36275,Toyota,MDX,1997
Cust36276,Accura,MDX,1999
Cust36277,Volkswagen,C300,2003
Cust36278,Mercedes,Jetta,2012
Cust36279,Volkswagen,Jetta,2007
Cust3628,BMW,MDX,1995
Cust36280,Audi,C300,2012
Cust36281,Mercedes,C300,2012
Cust36282,Mercedes,C300,2013
Cust36284,Mercedes,A5,2013
Cust36285,Mercedes,C300,2013
Cust36288,Mercedes,ML350,2013
Cust36289,Jeep,ML350,2005
Cust3629,Chevrolet,Tahoe,2011
Cust36292,Mercedes,ML350,2009
Cust36293,Mercedes,ML350,2006
Cust36296,Nissan,Pathfinder,2012
Cust36297,Nissan,Pathfinder,2002
Cust36299,Nissan,Pathfinder,2012
Cust36300,Nissan,Pathfinder,2009
Cust36301,Nissan,Pathfinder,2003
Cust36302,Ford,Pathfinder,2010
Cust36304,Ford,Escape,2009
Cust36305,Volkswagen,Jetta,2009
Cust36306,Ford,Jetta,2004
Cust36307,Volkswagen,Jetta,2006
Cust36308,Volkswagen,Jetta,2008
Cust36309,Volkswagen,Jetta,2004
Cust36310,Volkswagen,Jetta,2004
Cust36311,Volkswagen,Jetta,2006
Cust36313,Suburu,Ultima,2003
Cust36316,Nissan,Ultima,1995
Cust36317,Chevrolet,Malibu,2005
Cust36318,Nissan,Ultima,1998
Cust36319,Suburu,Ultima,1997
Cust3632,Audi,A3,2001
Cust36321,Nissan,Ultima,1997
Cust36322,BMW,X5,1997
Cust36323,BMW,X5,2015
Cust36324,BMW,A3,2003
Cust36325,BMW,X5,2010
Cust36326,BMW,X5,1999
Cust36327,BMW,X5,2006
Cust36328,BMW,X5,1995
Cust36329,Chevrolet,Malibu,2015
Cust3633,Chevrolet,A3,1996
Cust36330,BMW,X5,2004
Cust36331,Volkswagen,Jetta,2011
Cust36332,Volkswagen,E400,2007
Cust36333,Volkswagen,Jetta,2011
Cust36334,Volkswagen,Jetta,2004
Cust36335,Volkswagen,Jetta,2004
Cust36337,Mercedes,E400,2007
Cust36338,Volkswagen,Jetta,2011
Cust36339,Volkswagen,Jetta,2005
Cust36340,Mercedes,E400,2005
Cust36341,Mercedes,E400,2009
Cust36343,Mercedes,Neon,2013
Cust36344,Mercedes,E400,2011
Cust36346,Mercedes,Neon,2014
Cust36347,Mercedes,E400,2008
Cust36348,Mercedes,E400,2008
Cust36349,Saab,Wrangler,2011
Cust3635,Audi,A5,1998
Cust36350,Saab,92x,2013
Cust36351,Jeep,92x,2011
Cust36352,Jeep,92x,2014
Cust36353,Saab,Wrangler,2003
Cust36354,Saab,92x,2011
Cust36355,Saab,92x,2008
Cust36356,Saab,92x,2012
Cust36357,Saab,92x,2014
Cust36358,Suburu,Impreza,1996
Cust36359,Suburu,Impreza,1997
Cust36360,Suburu,Camry,2005
Cust36361,Suburu,Impreza,1997
Cust36362,Suburu,Camry,1999
Cust36363,Dodge,Impreza,1996
Cust36364,Suburu,Impreza,1997
Cust36365,Suburu,Forrestor,1998
Cust36366,Suburu,Forrestor,1997
Cust36367,Suburu,ML350,2004
Cust36369,Suburu,92x,2005
Cust3637,Suburu,C300,2000
Cust36370,Suburu,Forrestor,2008
Cust36371,Suburu,ML350,2003
Cust36372,Suburu,Forrestor,2003
Cust36373,Saab,Forrestor,2006
Cust36374,Suburu,92x,2007
Cust36375,Suburu,Forrestor,2008
Cust36376,Toyota,Corolla,2004
Cust36377,Audi,A5,2003
Cust36378,Audi,A5,2004
Cust36379,Audi,A5,2004
Cust3638,Chevrolet,Silverado,1995
Cust36380,Audi,A5,2004
Cust36382,Audi,Wrangler,2008
Cust36383,Jeep,A5,2012
Cust36385,Nissan,TL,2003
Cust36387,Accura,TL,2012
Cust36388,Accura,92x,2012
Cust36389,Nissan,Maxima,2004
Cust3639,Volkswagen,Passat,2007
Cust36391,Saab,92x,2009
Cust36392,Nissan,Maxima,2004
Cust36393,Accura,92x,2012
Cust36396,BMW,X6,1999
Cust36397,BMW,X6,1996
Cust3640,Volkswagen,Silverado,2011
Cust36400,Jeep,Wrangler,1996
Cust36401,BMW,X6,2000
Cust36403,Volkswagen,Jetta,1999
Cust36404,Honda,Jetta,2001
Cust36405,Volkswagen,Jetta,1998
Cust36407,Volkswagen,Forrestor,2001
Cust36408,Volkswagen,Jetta,2007
Cust36409,Volkswagen,Jetta,1998
Cust36410,Honda,Jetta,2002
Cust36412,Honda,RSX,1998
Cust36413,Honda,RSX,1997
Cust36414,Chevrolet,RSX,1997
Cust36416,Accura,RSX,2000
Cust36417,Accura,Civic,1998
Cust36418,Accura,MDX,1998
Cust36419,Accura,RSX,2000
Cust3642,Nissan,Accord,2009
Cust36420,Honda,RSX,1998
Cust36421,Honda,CRV,2014
Cust36422,Honda,CRV,2010
Cust36423,Honda,CRV,2014
Cust36424,Honda,Pathfinder,2012
Cust36425,Honda,CRV,2014
Cust36426,Honda,CRV,2014
Cust36428,Nissan,CRV,2008
Cust36429,Nissan,CRV,2011
Cust3643,Toyota,Camry,2010
Cust36430,Saab,95,2011
Cust36431,Saab,92x,2012
Cust36432,Dodge,Neon,2011
Cust36434,Saab,95,2013
Cust36435,Saab,95,2013
Cust36437,Saab,95,2013
Cust36438,Saab,95,2013
Cust3644,Saab,92x,2003
Cust36441,Ford,F150,2007
Cust36445,Audi,F150,2007
Cust36447,Ford,F150,2011
Cust3645,Chevrolet,Silverado,1997
Cust36452,Audi,TL,2004
Cust36453,Accura,Impreza,1997
Cust36454,Audi,A5,2004
Cust36455,Nissan,TL,2002
Cust36456,Audi,TL,2004
Cust36458,Dodge,Camry,2010
Cust36459,Suburu,Camry,2012
Cust3646,Mercedes,C300,2003
Cust36461,Toyota,RAM,2009
Cust36462,Toyota,Legacy,2013
Cust36463,Dodge,Camry,2002
Cust36466,Honda,Accord,2013
Cust36467,Toyota,Malibu,2014
Cust36468,Honda,Accord,2015
Cust36469,Chevrolet,Corolla,2013
Cust3647,Mercedes,ML350,2001
Cust36470,Honda,Malibu,2011
Cust36472,Audi,Malibu,2007
Cust36474,Toyota,Malibu,2012
Cust36475,Nissan,Fusion,2002
Cust36476,Ford,RSX,2008
Cust36477,Ford,RSX,2004
Cust36479,Chevrolet,Silverado,2007
Cust3648,Volkswagen,Passat,2005
Cust36480,Chevrolet,Fusion,2007
Cust36481,Nissan,Maxima,2006
Cust36483,Accura,RSX,2004
Cust36484,Dodge,RAM,1999
Cust36486,Dodge,RAM,1999
Cust36488,Dodge,RAM,1997
Cust36489,Dodge,RAM,1998
Cust3649,Dodge,RAM,2008
Cust36490,Dodge,RAM,1997
Cust36491,Dodge,RAM,1998
Cust36492,Dodge,RAM,1999
Cust36493,Jeep,Grand Cherokee,2002
Cust36495,Jeep,Grand Cherokee,2002
Cust36496,Suburu,Legacy,2005
Cust36497,Jeep,Legacy,2008
Cust36500,Jeep,Grand Cherokee,2002
Cust36501,Jeep,A3,1996
Cust36502,Saab,92x,2008
Cust36503,Dodge,92x,2005
Cust36504,Dodge,92x,2006
Cust36505,Saab,92x,2000
Cust36506,Saab,92x,1999
Cust36509,Dodge,Neon,2003
Cust3651,Nissan,ML350,1997
Cust36511,Toyota,Highlander,2011
Cust36512,Volkswagen,Passat,2010
Cust36514,Volkswagen,Passat,2011
Cust36516,Toyota,C300,2005
Cust36519,Volkswagen,Highlander,2011
Cust3652,Mercedes,F150,2013
Cust36520,Jeep,Grand Cherokee,2009
Cust36521,Ford,Escape,2002
Cust36523,Chevrolet,Malibu,2007
Cust36524,Chevrolet,Grand Cherokee,2007
Cust36526,Chevrolet,F150,2010
Cust36527,Chevrolet,Malibu,2007
Cust36528,Chevrolet,Escape,2004
Cust36530,Mercedes,3 Series,2013
Cust36532,BMW,3 Series,2011
Cust36533,BMW,3 Series,2008
Cust36536,BMW,3 Series,2008
Cust36537,BMW,3 Series,2005
Cust36538,Suburu,Jetta,1998
Cust36539,Volkswagen,Jetta,1998
Cust3654,Chevrolet,Wrangler,1999
Cust36540,Volkswagen,Jetta,2001
Cust36541,Nissan,Jetta,1998
Cust36543,Volkswagen,Jetta,1999
Cust36544,Nissan,Jetta,2000
Cust36545,Volkswagen,Jetta,1999
Cust36546,Volkswagen,Legacy,1998
Cust36547,Nissan,Wrangler,2004
Cust36549,Jeep,Pathfinder,2010
Cust36550,Jeep,Pathfinder,2003
Cust36551,Jeep,Wrangler,2013
Cust36552,Jeep,Pathfinder,2009
Cust36554,Jeep,Wrangler,2008
Cust36556,Dodge,RAM,2013
Cust36557,Accura,MDX,2011
Cust3656,Mercedes,MDX,1999
Cust36560,Dodge,RAM,2001
Cust36561,Dodge,Neon,2012
Cust36562,Dodge,Neon,2010
Cust36564,Accura,MDX,1999
Cust36565,Chevrolet,Tahoe,2013
Cust36567,Audi,A3,2010
Cust36569,Audi,A3,2009
Cust3657,Dodge,Passat,2006
Cust36570,Chevrolet,A3,2010
Cust36572,Audi,A3,2013
Cust36574,BMW,M5,2012
Cust36575,Accura,TL,2005
Cust36576,Toyota,Camry,2009
Cust3658,Honda,Civic,1998
Cust36581,BMW,Camry,2011
Cust36582,Toyota,M5,2008
Cust36583,Audi,A3,2004
Cust36584,Toyota,Highlander,2003
Cust36585,Toyota,Highlander,2003
Cust36586,Toyota,Highlander,2007
Cust36589,Toyota,Highlander,2003
Cust3659,Ford,Escape,2005
Cust36590,Chevrolet,Malibu,2004
Cust36591,Audi,Highlander,2004
Cust36594,Ford,E400,2004
Cust36596,Mercedes,E400,2005
Cust36597,Ford,3 Series,2009
Cust36598,Ford,Fusion,2004
Cust36599,Mercedes,Fusion,2005
Cust3660,Volkswagen,Passat,2008
Cust36600,Ford,Fusion,2007
Cust36601,Accura,TL,2003
Cust36603,Accura,TL,2004
Cust36604,Audi,3 Series,2001
Cust36605,Accura,A5,2000
Cust36607,Audi,A5,2002
Cust36608,Audi,A5,2006
Cust36609,Audi,A5,2005
Cust3661,Jeep,Jetta,2015
Cust36610,Ford,Fusion,2010
Cust36611,Toyota,Fusion,2009
Cust36612,Ford,Highlander,2008
Cust36613,Ford,Fusion,2010
Cust36614,Ford,Fusion,2010
Cust36615,Ford,Highlander,2010
Cust36618,Ford,Fusion,2010
Cust36619,Accura,MDX,2007
Cust3662,Saab,95,2008
Cust36620,Toyota,Corolla,2009
Cust36621,Honda,Corolla,2006
Cust36622,Toyota,CRV,2008
Cust36623,Honda,Corolla,2008
Cust36624,Honda,CRV,2006
Cust36625,Toyota,CRV,2004
Cust36626,Toyota,Corolla,2007
Cust36627,Toyota,Corolla,2007
Cust36629,Saab,Pathfinder,2003
Cust3663,Ford,Escape,2008
Cust36630,Dodge,RAM,2004
Cust36631,Dodge,RAM,2005
Cust36633,Nissan,RAM,2005
Cust36634,Nissan,Pathfinder,2005
Cust36635,Dodge,Pathfinder,2007
Cust36636,Nissan,Pathfinder,2007
Cust36638,Nissan,Ultima,1999
Cust36639,Ford,Malibu,2008
Cust3664,Ford,Fusion,2009
Cust36640,Volkswagen,Malibu,2000
Cust36642,Volkswagen,Malibu,2000
Cust36643,Chevrolet,Passat,2000
Cust36644,Ford,Fusion,2003
Cust36645,Chevrolet,Passat,2000
Cust36646,Volkswagen,Jetta,2014
Cust36647,Ford,F150,2012
Cust36649,Toyota,Camry,2014
Cust3665,Dodge,ML350,2011
Cust36650,Volkswagen,Jetta,2004
Cust36652,Toyota,Jetta,2013
Cust36653,Ford,F150,2011
Cust36654,Volkswagen,95,2010
Cust36655,Mercedes,ML350,2008
Cust36656,Mercedes,ML350,2007
Cust36658,Dodge,RAM,2006
Cust36659,BMW,ML350,2002
Cust3666,Saab,Silverado,2003
Cust36660,Mercedes,ML350,2011
Cust36662,Dodge,ML350,2006
Cust36663,Mercedes,C300,2005
Cust36665,Dodge,93,2009
Cust36666,Saab,RAM,1996
Cust36667,Dodge,RAM,2009
Cust36669,Nissan,93,2007
Cust3667,Saab,93,1999
Cust36670,Saab,RAM,2008
Cust36672,Saab,RAM,2003
Cust36673,Ford,Escape,2000
Cust36675,Ford,Escape,2003
Cust36676,Ford,Escape,2001
Cust36678,Ford,Escape,2010
Cust36679,Ford,Escape,2007
Cust3668,Honda,Civic,2007
Cust36680,Ford,A3,2009
Cust36682,Volkswagen,Tahoe,1996
Cust36684,Chevrolet,Tahoe,1999
Cust36685,Volkswagen,Tahoe,1996
Cust36687,Chevrolet,92x,2004
Cust36688,Saab,Tahoe,2002
Cust36689,Chevrolet,Tahoe,1996
Cust3669,Chevrolet,Tahoe,2000
Cust36690,Chevrolet,Malibu,1996
Cust36691,Audi,A5,1995
Cust36692,Audi,A5,1995
Cust36694,Mercedes,ML350,1995
Cust36695,Mercedes,C300,2003
Cust36697,Mercedes,ML350,1998
Cust3670,Toyota,Corolla,1998
Cust36700,Ford,Escape,2002
Cust36701,Ford,Escape,2002
Cust36702,Ford,Escape,2007
Cust36704,BMW,Escape,2004
Cust36705,Ford,Neon,2003
Cust36706,Dodge,Neon,2003
Cust36708,Ford,Escape,2004
Cust36709,Dodge,RAM,2003
Cust3671,BMW,M5,2002
Cust36711,Dodge,RAM,2004
Cust36712,Dodge,RAM,2003
Cust36715,Dodge,Highlander,2004
Cust36716,Dodge,RAM,2004
Cust36717,Nissan,Pathfinder,2007
Cust36718,Volkswagen,92x,2004
Cust36719,Volkswagen,92x,2007
Cust3672,Mercedes,E400,2004
Cust36720,Saab,Jetta,2006
Cust36721,Saab,92x,2007
Cust36722,Saab,Legacy,2008
Cust36723,Saab,Jetta,2005
Cust36724,Volkswagen,92x,2006
Cust36725,Volkswagen,Jetta,2005
Cust36726,Saab,92x,2006
Cust36727,Audi,A3,2004
Cust36729,Saab,Wrangler,2008
Cust3673,Nissan,Jetta,2007
Cust36731,Saab,93,2003
Cust36734,Saab,93,2002
Cust36735,Saab,93,1997
Cust36736,Ford,F150,1997
Cust36737,Ford,Jetta,2001
Cust36738,Ford,Escape,1996
Cust3674,Dodge,RAM,2003
Cust36741,Ford,Escape,1999
Cust36742,Volkswagen,Jetta,2000
Cust36743,Ford,Escape,1996
Cust36744,Volkswagen,Escape,2003
Cust36746,Toyota,F150,2012
Cust36747,Honda,Accord,2001
Cust36748,Toyota,MDX,2007
Cust36749,Accura,MDX,2006
Cust36750,Honda,Accord,2000
Cust36751,Toyota,Camry,2010
Cust36752,Accura,MDX,2007
Cust36753,Toyota,Camry,2002
Cust36754,Toyota,Highlander,2005
Cust3676,Volkswagen,Passat,2004
Cust36760,Toyota,Highlander,2005
Cust36761,Toyota,RAM,2007
Cust36763,Accura,Silverado,1996
Cust36764,Accura,RSX,2001
Cust36765,Chevrolet,Silverado,1996
Cust36766,Accura,Silverado,1997
Cust36767,Accura,RSX,1997
Cust36768,Accura,Silverado,1995
Cust36769,Accura,RSX,1997
Cust36770,Accura,RSX,1997
Cust36772,Saab,92x,2010
Cust36775,Audi,92x,2010
Cust36777,Saab,92x,2010
Cust36778,Audi,A3,2005
Cust36782,Accura,TL,2007
Cust36783,Accura,Pathfinder,2003
Cust36784,Accura,RSX,2002
Cust36785,Accura,TL,2005
Cust36786,Nissan,RSX,2001
Cust36787,Nissan,Pathfinder,1999
Cust36788,Accura,RSX,2003
Cust36789,Accura,TL,2008
Cust3679,Ford,F150,1996
Cust36790,Volkswagen,Jetta,1996
Cust36792,Volkswagen,Wrangler,1996
Cust36793,Volkswagen,Jetta,1995
Cust36794,Jeep,Wrangler,1996
Cust36795,Volkswagen,Jetta,1999
Cust36798,Volkswagen,Jetta,2003
Cust36799,Dodge,Neon,1995
Cust36801,Dodge,Neon,1995
Cust36803,Dodge,Neon,1998
Cust36805,Dodge,Neon,1997
Cust36806,Audi,A5,2005
Cust36808,Toyota,Corolla,2005
Cust36809,Toyota,Corolla,2001
Cust36810,Accura,MDX,1998
Cust36811,Toyota,Corolla,2001
Cust36813,Toyota,Corolla,2003
Cust36816,Toyota,Corolla,2006
Cust36817,Chevrolet,RAM,2005
Cust36818,Chevrolet,Tahoe,2006
Cust36819,Chevrolet,Jetta,2007
Cust3682,Audi,A3,2000
Cust36820,Dodge,Tahoe,2006
Cust36821,Chevrolet,Tahoe,2004
Cust36823,Chevrolet,Tahoe,2004
Cust36824,Chevrolet,Tahoe,2003
Cust36825,Dodge,Tahoe,2006
Cust36826,BMW,X5,1995
Cust36827,BMW,X5,2004
Cust36828,BMW,X5,2003
